"x","y","t","date","sleepSite","sleepSite.target"
79230,21291,13.13333333,"13_4_2008",3,3
79293,21215,14.15,"13_4_2008",3,3
79409,20830,15.16666667,"13_4_2008",3,3
79470,20866,16.16666667,"13_4_2008",3,3
79582,20869,17.18333333,"13_4_2008",3,3
79479,21158,11.75,"14_4_2008",3,3
79413,20816,12.76666667,"14_4_2008",3,3
79387,20701,13.78333333,"14_4_2008",3,3
79503,20755,14.8,"14_4_2008",3,3
79613,20866,15.81666667,"14_4_2008",3,3
79632,20846,16.83333333,"14_4_2008",3,3
79407,20838,11.81666667,"15_4_2008",3,3
79454,20706,12.83333333,"15_4_2008",3,3
79407,20709,13.85,"15_4_2008",3,3
79475,20757,14.86666667,"15_4_2008",3,3
79591,20893,15.88333333,"15_4_2008",3,3
79628,20838,5.666666667,"16_4_2008",3,3
79484,20659,6.683333333,"16_4_2008",3,3
79467,20636,7.7,"16_4_2008",3,3
79448,20704,8.7,"16_4_2008",3,3
79331,20772,9.716666667,"16_4_2008",3,3
79352,20966,10.71666667,"16_4_2008",3,3
79444,20950,11.73333333,"16_4_2008",3,3
78941,21431,13.15,"17_4_2008",8,0
78871,21430,14.16666667,"17_4_2008",8,0
78595,21393,15.18333333,"17_4_2008",8,0
78454,21327,16.2,"17_4_2008",8,0
78636,21296,5.733333333,"18_4_2008",5,0
78730,21716,6.75,"18_4_2008",5,0
79022,21718,7.766666667,"18_4_2008",5,0
79261,21727,8.783333333,"18_4_2008",5,0
79355,21888,9.8,"18_4_2008",5,0
79470,21938,10.81666667,"18_4_2008",5,0
79543,21924,11.83333333,"18_4_2008",5,0
79533,21926,12.85,"18_4_2008",5,0
79448,21704,13.86666667,"18_4_2008",5,0
79488,21756,14.88333333,"18_4_2008",5,0
79504,21700,15.9,"18_4_2008",5,0
79653,21680,5.75,"19_4_2008",2,2
79418,21744,6.766666667,"19_4_2008",2,2
79445,21709,7.783333333,"19_4_2008",2,2
79443,21721,8.8,"19_4_2008",2,2
79445,21707,9.816666667,"19_4_2008",2,2
79459,21734,10.81666667,"19_4_2008",2,2
79461,21685,11.83333333,"19_4_2008",2,2
79468,21736,12.85,"19_4_2008",2,2
79578,21671,13.86666667,"19_4_2008",2,2
79660,21596,14.88333333,"19_4_2008",2,2
79764,21639,15.9,"19_4_2008",2,2
80197,21512,16.9,"19_4_2008",2,2
80419,21595,5.55,"20_4_2008",9,0
80346,21718,6.566666667,"20_4_2008",9,0
80013,21843,7.583333333,"20_4_2008",9,0
79851,21965,8.6,"20_4_2008",9,0
79641,22085,9.6,"20_4_2008",9,0
79471,21794,10.61666667,"20_4_2008",9,0
79446,21724,11.63333333,"20_4_2008",9,0
79439,21716,12.65,"20_4_2008",9,0
79308,21686,13.66666667,"20_4_2008",9,0
79107,21687,14.68333333,"20_4_2008",9,0
78853,21798,15.7,"20_4_2008",9,0
79763,21941,12.45,"21_4_2008",2,2
80006,21790,13.46666667,"21_4_2008",2,2
80330,21749,14.48333333,"21_4_2008",2,2
80345,21675,15.5,"21_4_2008",2,2
80490,21545,11.95,"22_4_2008",4,0
80441,21690,12.96666667,"22_4_2008",4,0
80338,21699,13.98333333,"22_4_2008",4,0
80511,21918,15,"22_4_2008",4,0
80697,22024,16.01666667,"22_4_2008",4,0
80685,22025,5.733333333,"23_4_2008",4,0
80358,21995,6.75,"23_4_2008",4,0
80142,21946,7.766666667,"23_4_2008",4,0
80026,21902,8.783333333,"23_4_2008",4,0
79863,21974,9.8,"23_4_2008",4,0
79727,22251,10.81666667,"23_4_2008",4,0
79809,22267,11.83333333,"23_4_2008",4,0
79902,22252,12.85,"23_4_2008",4,0
80018,22138,13.86666667,"23_4_2008",4,0
80136,22154,14.88333333,"23_4_2008",4,0
80378,21979,15.9,"23_4_2008",4,0
80660,22010,16.9,"23_4_2008",4,0
80685,22025,5.666666667,"24_4_2008",2,2
79042,19330,11.21666667,"24_4_2008",2,2
79600,22100,12.23333333,"24_4_2008",2,2
79807,22012,13.25,"24_4_2008",2,2
79882,22053,14.26666667,"24_4_2008",2,2
80014,21929,15.28333333,"24_4_2008",2,2
80340,21725,16.28333333,"24_4_2008",2,2
80431,21601,17.3,"24_4_2008",2,2
80419,21595,5.466666667,"25_4_2008",3,3
80329,21510,6.483333333,"25_4_2008",3,3
79920,21409,7.5,"25_4_2008",3,3
79679,21212,8.516666667,"25_4_2008",3,3
79392,21230,9.533333333,"25_4_2008",3,3
79348,20970,10.55,"25_4_2008",3,3
79325,20846,11.56666667,"25_4_2008",3,3
79395,20864,12.58333333,"25_4_2008",3,3
79602,20760,13.6,"25_4_2008",3,3
79715,20778,14.61666667,"25_4_2008",3,3
79697,20797,15.63333333,"25_4_2008",3,3
79622,20860,16.65,"25_4_2008",3,3
79628,20838,5.5,"26_4_2008",2,2
79415,21095,6.516666667,"26_4_2008",2,2
79232,21352,7.516666667,"26_4_2008",2,2
79233,21613,8.533333333,"26_4_2008",2,2
79439,21888,9.55,"26_4_2008",2,2
79550,22028,10.56666667,"26_4_2008",2,2
79645,22196,11.58333333,"26_4_2008",2,2
79891,22172,12.6,"26_4_2008",2,2
79966,22047,13.61666667,"26_4_2008",2,2
80085,21792,14.63333333,"26_4_2008",2,2
80249,21688,15.65,"26_4_2008",2,2
80403,21616,16.66666667,"26_4_2008",2,2
80419,21595,5.916666667,"27_4_2008",2,2
80261,21587,6.933333333,"27_4_2008",2,2
80010,21554,7.95,"27_4_2008",2,2
79879,21437,8.95,"27_4_2008",2,2
79869,21288,9.966666667,"27_4_2008",2,2
79914,21341,10.96666667,"27_4_2008",2,2
79739,21494,11.98333333,"27_4_2008",2,2
79747,21571,13,"27_4_2008",2,2
79935,21555,14.01666667,"27_4_2008",2,2
80245,21504,15.03333333,"27_4_2008",2,2
80392,21559,16.03333333,"27_4_2008",2,2
80419,21595,5.7,"28_4_2008",2,2
80308,21765,6.716666667,"28_4_2008",2,2
80190,21878,7.733333333,"28_4_2008",2,2
80022,21851,8.75,"28_4_2008",2,2
79861,21915,9.766666667,"28_4_2008",2,2
79725,21790,10.76666667,"28_4_2008",2,2
79677,21790,11.78333333,"28_4_2008",2,2
79599,21756,12.8,"28_4_2008",2,2
79675,21644,13.81666667,"28_4_2008",2,2
79679,21652,14.83333333,"28_4_2008",2,2
79807,21622,15.85,"28_4_2008",2,2
80142,21518,16.85,"28_4_2008",2,2
79963,20943,12.11666667,"29_4_2008",3,3
79856,21020,13.13333333,"29_4_2008",3,3
79730,20993,14.15,"29_4_2008",3,3
79687,20925,15.16666667,"29_4_2008",3,3
79628,20838,5.533333333,"30_4_2008",3,3
79415,21030,6.55,"30_4_2008",3,3
79083,20894,7.566666667,"30_4_2008",3,3
78977,20924,8.583333333,"30_4_2008",3,3
79064,21070,9.6,"30_4_2008",3,3
79223,21250,10.61666667,"30_4_2008",3,3
79284,21159,11.63333333,"30_4_2008",3,3
79431,21314,12.65,"30_4_2008",3,3
79424,21074,13.66666667,"30_4_2008",3,3
79490,21028,14.68333333,"30_4_2008",3,3
79548,20953,15.7,"30_4_2008",3,3
79839,21140,12.31666667,"1_5_2008",3,3
79712,21043,13.33333333,"1_5_2008",3,3
79920,21226,14.35,"1_5_2008",3,3
79815,21078,15.36666667,"1_5_2008",3,3
79688,20936,16.38333333,"1_5_2008",3,3
79613,20872,17.4,"1_5_2008",3,3
79628,20838,5.683333333,"2_5_2008",0,0
79384,20736,6.7,"2_5_2008",0,0
79410,20563,7.716666667,"2_5_2008",0,0
79454,20449,8.733333333,"2_5_2008",0,0
79402,20334,9.75,"2_5_2008",0,0
79629,20289,10.76666667,"2_5_2008",0,0
79552,20323,11.78333333,"2_5_2008",0,0
79461,20335,12.8,"2_5_2008",0,0
79343,20363,13.81666667,"2_5_2008",0,0
79144,20299,14.83333333,"2_5_2008",0,0
78973,20284,15.85,"2_5_2008",0,0
78852,20372,16.85,"2_5_2008",0,0
79092,20773,11.95,"3_5_2008",3,3
79367,20825,12.96666667,"3_5_2008",3,3
79456,20859,13.98333333,"3_5_2008",3,3
79578,20851,15,"3_5_2008",3,3
79635,20857,16.01666667,"3_5_2008",3,3
79628,20838,5.566666667,"4_5_2008",4,0
79872,20947,6.583333333,"4_5_2008",4,0
79951,21168,7.6,"4_5_2008",4,0
79988,21436,8.616666667,"4_5_2008",4,0
80087,21684,9.633333333,"4_5_2008",4,0
80066,21857,10.65,"4_5_2008",4,0
80046,21892,11.66666667,"4_5_2008",4,0
80260,21855,12.68333333,"4_5_2008",4,0
80446,21855,13.7,"4_5_2008",4,0
80514,21844,14.71666667,"4_5_2008",4,0
80645,21976,15.73333333,"4_5_2008",4,0
80685,22025,5.75,"5_5_2008",2,2
80282,22024,6.766666667,"5_5_2008",2,2
80073,22094,7.783333333,"5_5_2008",2,2
79876,22004,8.8,"5_5_2008",2,2
79770,22036,9.816666667,"5_5_2008",2,2
79854,21855,10.81666667,"5_5_2008",2,2
79987,21806,11.83333333,"5_5_2008",2,2
80231,21755,12.85,"5_5_2008",2,2
80285,21574,13.86666667,"5_5_2008",2,2
80424,21598,14.88333333,"5_5_2008",2,2
80463,21580,15.9,"5_5_2008",2,2
80429,21598,16.9,"5_5_2008",2,2
80419,21595,5.916666667,"6_5_2008",3,3
80214,21295,6.933333333,"6_5_2008",3,3
79799,21253,11.9,"6_5_2008",3,3
79831,21225,12.91666667,"6_5_2008",3,3
79894,21197,13.93333333,"6_5_2008",3,3
79746,21019,14.95,"6_5_2008",3,3
79653,20899,15.96666667,"6_5_2008",3,3
79628,20838,5.5,"7_5_2008",2,2
79779,20824,6.516666667,"7_5_2008",2,2
79851,21018,7.516666667,"7_5_2008",2,2
79917,21104,8.533333333,"7_5_2008",2,2
79833,21262,9.55,"7_5_2008",2,2
79811,21393,10.56666667,"7_5_2008",2,2
79907,21449,11.58333333,"7_5_2008",2,2
80038,21544,12.6,"7_5_2008",2,2
80199,21495,13.61666667,"7_5_2008",2,2
80284,21694,14.63333333,"7_5_2008",2,2
80338,21732,15.65,"7_5_2008",2,2
80422,21581,16.66666667,"7_5_2008",2,2
80419,21595,5.466666667,"8_5_2008",3,3
80293,21383,6.483333333,"8_5_2008",3,3
80119,21199,7.5,"8_5_2008",3,3
79905,21292,8.516666667,"8_5_2008",3,3
79792,21279,9.533333333,"8_5_2008",3,3
79697,21104,10.55,"8_5_2008",3,3
79819,20985,11.56666667,"8_5_2008",3,3
79798,20930,12.58333333,"8_5_2008",3,3
79788,20799,13.6,"8_5_2008",3,3
79663,20772,14.61666667,"8_5_2008",3,3
79630,20798,15.63333333,"8_5_2008",3,3
79628,20838,5.433333333,"9_5_2008",5,0
79540,20932,6.45,"9_5_2008",5,0
79346,21149,7.466666667,"9_5_2008",5,0
79421,21237,8.483333333,"9_5_2008",5,0
79474,21404,9.5,"9_5_2008",5,0
79521,21520,10.51666667,"9_5_2008",5,0
79520,21668,11.53333333,"9_5_2008",5,0
79395,21686,12.55,"9_5_2008",5,0
79504,21797,13.56666667,"9_5_2008",5,0
79626,21744,14.58333333,"9_5_2008",5,0
79686,21787,15.6,"9_5_2008",5,0
79654,21685,16.61666667,"9_5_2008",5,0
79671,21676,17.63333333,"9_5_2008",5,0
79667,21718,5.983333333,"10_5_2008",2,2
79796,21984,7,"10_5_2008",2,2
79816,22088,8.016666667,"10_5_2008",2,2
80033,21883,9.033333333,"10_5_2008",2,2
80039,21818,10.05,"10_5_2008",2,2
80137,21793,11.06666667,"10_5_2008",2,2
80227,21815,12.08333333,"10_5_2008",2,2
80300,21786,13.1,"10_5_2008",2,2
80361,21636,14.11666667,"10_5_2008",2,2
80393,21602,15.13333333,"10_5_2008",2,2
79628,20838,5.833333333,"12_5_2008",0,0
79388,21056,6.85,"12_5_2008",0,0
79212,20968,7.866666667,"12_5_2008",0,0
79135,20655,8.883333333,"12_5_2008",0,0
79107,20528,9.9,"12_5_2008",0,0
79142,20412,10.91666667,"12_5_2008",0,0
78995,20307,11.93333333,"12_5_2008",0,0
79027,20205,12.95,"12_5_2008",0,0
78875,20152,13.96666667,"12_5_2008",0,0
78740,20246,14.98333333,"12_5_2008",0,0
78746,20370,16,"12_5_2008",0,0
80418,21049,8.65,"16_5_2008",3,3
80143,20868,9.666666667,"16_5_2008",3,3
79959,20914,10.66666667,"16_5_2008",3,3
79944,20822,11.68333333,"16_5_2008",3,3
79935,20744,12.7,"16_5_2008",3,3
79873,20581,13.71666667,"16_5_2008",3,3
79728,20517,14.73333333,"16_5_2008",3,3
79731,20862,15.75,"16_5_2008",3,3
79629,20785,16.76666667,"16_5_2008",3,3
79719,20534,8.033333333,"17_5_2008",3,3
79628,20449,9.05,"17_5_2008",3,3
79777,20419,10.06666667,"17_5_2008",3,3
79925,20423,11.08333333,"17_5_2008",3,3
79801,20411,12.1,"17_5_2008",3,3
79909,20429,13.11666667,"17_5_2008",3,3
79773,20495,14.13333333,"17_5_2008",3,3
79801,20680,15.15,"17_5_2008",3,3
79658,20738,16.16666667,"17_5_2008",3,3
80168,21342,12.06666667,"18_5_2008",2,2
80181,21464,13.08333333,"18_5_2008",2,2
80219,21739,14.1,"18_5_2008",2,2
80350,21640,15.11666667,"18_5_2008",2,2
80388,21614,16.13333333,"18_5_2008",2,2
79844,21781,12.2,"19_5_2008",5,0
79766,21765,13.21666667,"19_5_2008",5,0
79789,21853,14.23333333,"19_5_2008",5,0
79622,21788,15.25,"19_5_2008",5,0
79653,21680,5.65,"20_5_2008",3,3
79664,21654,6.666666667,"20_5_2008",3,3
79491,21471,7.683333333,"20_5_2008",3,3
79372,21426,8.783333333,"20_5_2008",3,3
79312,21110,9.8,"20_5_2008",3,3
79295,21038,10.81666667,"20_5_2008",3,3
79404,20999,11.83333333,"20_5_2008",3,3
79526,21056,12.85,"20_5_2008",3,3
79645,20996,13.86666667,"20_5_2008",3,3
79555,20857,14.88333333,"20_5_2008",3,3
79662,20858,15.9,"20_5_2008",3,3
79628,20838,5.5,"21_5_2008",3,3
79617,20833,6.516666667,"21_5_2008",3,3
79885,20910,7.516666667,"21_5_2008",3,3
80034,20970,8.533333333,"21_5_2008",3,3
80065,21014,9.55,"21_5_2008",3,3
80050,20886,10.56666667,"21_5_2008",3,3
80007,20974,11.58333333,"21_5_2008",3,3
79911,20991,12.6,"21_5_2008",3,3
79870,21026,13.61666667,"21_5_2008",3,3
79777,20897,14.63333333,"21_5_2008",3,3
79660,20839,15.65,"21_5_2008",3,3
79628,20838,5.55,"22_5_2008",0,0
79626,20839,6.566666667,"22_5_2008",0,0
79659,20837,7.583333333,"22_5_2008",0,0
79578,20720,8.6,"22_5_2008",0,0
79421,20597,9.6,"22_5_2008",0,0
79403,20571,10.61666667,"22_5_2008",0,0
79112,20530,11.63333333,"22_5_2008",0,0
79110,20568,12.65,"22_5_2008",0,0
78936,20540,13.66666667,"22_5_2008",0,0
78856,20475,14.68333333,"22_5_2008",0,0
78714,20401,15.7,"22_5_2008",0,0
78756,20445,5.55,"23_5_2008",0,0
78745,20386,6.566666667,"23_5_2008",0,0
78752,20258,7.583333333,"23_5_2008",0,0
78962,20319,8.6,"23_5_2008",0,0
78996,20335,9.6,"23_5_2008",0,0
79085,20187,10.61666667,"23_5_2008",0,0
79131,20157,11.63333333,"23_5_2008",0,0
79089,20193,12.65,"23_5_2008",0,0
79213,20222,13.66666667,"23_5_2008",0,0
79185,20309,14.68333333,"23_5_2008",0,0
78982,20330,15.7,"23_5_2008",0,0
78831,20331,16.71666667,"23_5_2008",0,0
78990,18284,11.71666667,"24_5_2008",3,3
78918,18222,12.73333333,"24_5_2008",3,3
79020,18482,13.75,"24_5_2008",3,3
79029,18300,14.76666667,"24_5_2008",3,3
79016,17967,15.78333333,"24_5_2008",3,3
78661,17858,16.78333333,"24_5_2008",3,3
79628,20838,5.8,"25_5_2008",2,2
79609,20833,6.816666667,"25_5_2008",2,2
79824,20860,7.833333333,"25_5_2008",2,2
80003,20974,8.85,"25_5_2008",2,2
80052,21068,9.866666667,"25_5_2008",2,2
80139,20930,10.86666667,"25_5_2008",2,2
80206,21045,11.88333333,"25_5_2008",2,2
80373,21246,12.9,"25_5_2008",2,2
80321,21424,13.91666667,"25_5_2008",2,2
80435,21487,14.93333333,"25_5_2008",2,2
80419,21626,15.95,"25_5_2008",2,2
80438,21607,16.96666667,"25_5_2008",2,2
80419,21595,5.7,"26_5_2008",2,2
80252,21626,6.716666667,"26_5_2008",2,2
80038,21787,7.733333333,"26_5_2008",2,2
80021,21839,8.75,"26_5_2008",2,2
79848,21904,9.766666667,"26_5_2008",2,2
79718,21843,10.76666667,"26_5_2008",2,2
79600,21808,11.78333333,"26_5_2008",2,2
79608,21664,12.8,"26_5_2008",2,2
79619,21647,13.81666667,"26_5_2008",2,2
79660,21661,14.83333333,"26_5_2008",2,2
79767,21590,15.85,"26_5_2008",2,2
80137,21535,16.85,"26_5_2008",2,2
80419,21595,5.666666667,"27_5_2008",3,3
80392,21584,6.683333333,"27_5_2008",3,3
80307,21269,7.7,"27_5_2008",3,3
80026,20985,8.7,"27_5_2008",3,3
79936,20968,9.716666667,"27_5_2008",3,3
79867,21129,10.71666667,"27_5_2008",3,3
79864,21260,11.73333333,"27_5_2008",3,3
79594,21134,12.75,"27_5_2008",3,3
79511,21033,13.76666667,"27_5_2008",3,3
79634,20982,14.78333333,"27_5_2008",3,3
79644,20948,15.8,"27_5_2008",3,3
79603,20836,16.81666667,"27_5_2008",3,3
79653,21680,5.75,"1_6_2008",0,0
79601,21622,6.766666667,"1_6_2008",0,0
79536,21446,7.783333333,"1_6_2008",0,0
79613,21084,8.8,"1_6_2008",0,0
79459,21090,9.816666667,"1_6_2008",0,0
79272,21062,10.81666667,"1_6_2008",0,0
79146,20867,11.83333333,"1_6_2008",0,0
79181,20729,12.85,"1_6_2008",0,0
79160,20708,13.86666667,"1_6_2008",0,0
79232,20644,14.88333333,"1_6_2008",0,0
79237,20618,15.9,"1_6_2008",0,0
78984,20443,16.9,"1_6_2008",0,0
79103,20268,11.76666667,"2_6_2008",3,3
79137,20442,12.78333333,"2_6_2008",3,3
79293,20497,13.8,"2_6_2008",3,3
79410,20568,14.81666667,"2_6_2008",3,3
79417,20685,16.51666667,"2_6_2008",3,3
79628,20838,5.75,"4_6_2008",8,0
79618,20858,6.766666667,"4_6_2008",8,0
79419,20863,7.783333333,"4_6_2008",8,0
79207,20896,8.8,"4_6_2008",8,0
79180,20996,9.816666667,"4_6_2008",8,0
79228,21183,10.81666667,"4_6_2008",8,0
79295,21170,11.83333333,"4_6_2008",8,0
79251,21339,12.85,"4_6_2008",8,0
79064,21378,13.86666667,"4_6_2008",8,0
78889,21387,14.88333333,"4_6_2008",8,0
78722,21375,15.9,"4_6_2008",8,0
78692,21319,16.9,"4_6_2008",8,0
78636,21296,5.716666667,"5_6_2008",2,2
78670,21420,6.733333333,"5_6_2008",2,2
78713,21559,7.733333333,"5_6_2008",2,2
78652,21542,8.75,"5_6_2008",2,2
78703,21581,9.766666667,"5_6_2008",2,2
78887,21658,10.76666667,"5_6_2008",2,2
79053,21654,11.78333333,"5_6_2008",2,2
79162,21672,12.8,"5_6_2008",2,2
79385,21691,13.81666667,"5_6_2008",2,2
79590,21663,14.83333333,"5_6_2008",2,2
79650,21662,15.85,"5_6_2008",2,2
79766,21609,16.85,"5_6_2008",2,2
80419,21595,5.55,"6_6_2008",2,2
80435,21584,6.566666667,"6_6_2008",2,2
80431,21395,7.583333333,"6_6_2008",2,2
80358,21309,8.6,"6_6_2008",2,2
80053,21311,9.6,"6_6_2008",2,2
79968,21287,10.61666667,"6_6_2008",2,2
79869,21340,11.63333333,"6_6_2008",2,2
79839,21382,12.65,"6_6_2008",2,2
79946,21507,13.66666667,"6_6_2008",2,2
80122,21566,14.68333333,"6_6_2008",2,2
79831,21991,11.98333333,"7_6_2008",4,0
79974,21890,13,"7_6_2008",4,0
80149,21839,14.01666667,"7_6_2008",4,0
80401,21961,15.03333333,"7_6_2008",4,0
80598,21957,16.03333333,"7_6_2008",4,0
80685,22025,5.75,"8_6_2008",2,2
80565,22028,6.766666667,"8_6_2008",2,2
80223,22017,7.783333333,"8_6_2008",2,2
80150,21979,8.8,"8_6_2008",2,2
80014,21805,9.816666667,"8_6_2008",2,2
79877,21732,10.81666667,"8_6_2008",2,2
79808,21781,11.83333333,"8_6_2008",2,2
79752,21782,12.85,"8_6_2008",2,2
79687,21767,13.86666667,"8_6_2008",2,2
79861,21780,14.88333333,"8_6_2008",2,2
79967,21698,15.9,"8_6_2008",2,2
80419,21595,5.583333333,"9_6_2008",3,3
80421,21627,6.6,"9_6_2008",3,3
80291,21491,7.616666667,"9_6_2008",3,3
79930,21367,8.633333333,"9_6_2008",3,3
79795,21114,9.65,"9_6_2008",3,3
79607,21176,10.66666667,"9_6_2008",3,3
79273,21113,11.68333333,"9_6_2008",3,3
79212,21099,12.7,"9_6_2008",3,3
79386,20996,13.71666667,"9_6_2008",3,3
79435,20985,14.73333333,"9_6_2008",3,3
79601,20932,15.75,"9_6_2008",3,3
79623,20878,16.76666667,"9_6_2008",3,3
79628,20838,5.966666667,"10_6_2008",0,0
79493,20629,6.983333333,"10_6_2008",0,0
79450,20616,7.983333333,"10_6_2008",0,0
79352,20631,9,"10_6_2008",0,0
79170,20638,10.01666667,"10_6_2008",0,0
79017,20700,11.01666667,"10_6_2008",0,0
78946,20778,12.03333333,"10_6_2008",0,0
78901,20780,13.05,"10_6_2008",0,0
78838,20746,14.06666667,"10_6_2008",0,0
78793,20737,15.08333333,"10_6_2008",0,0
78768,20761,16.08333333,"10_6_2008",0,0
78780,20595,17.1,"10_6_2008",0,0
79628,20838,5.733333333,"15_6_2008",3,3
79421,20949,6.75,"15_6_2008",3,3
79369,21099,7.766666667,"15_6_2008",3,3
79169,20958,8.783333333,"15_6_2008",3,3
79001,20943,9.8,"15_6_2008",3,3
79016,21059,10.81666667,"15_6_2008",3,3
78978,21078,11.83333333,"15_6_2008",3,3
79117,20999,12.85,"15_6_2008",3,3
79200,20880,13.86666667,"15_6_2008",3,3
79343,20815,14.88333333,"15_6_2008",3,3
79418,20757,15.9,"15_6_2008",3,3
79606,20818,16.9,"15_6_2008",3,3
79628,20838,5.8,"16_6_2008",5,0
79615,20836,6.816666667,"16_6_2008",5,0
79573,21017,7.833333333,"16_6_2008",5,0
79510,21124,8.85,"16_6_2008",5,0
79353,21319,9.866666667,"16_6_2008",5,0
79258,21454,10.86666667,"16_6_2008",5,0
79335,21490,11.88333333,"16_6_2008",5,0
79287,21583,12.9,"16_6_2008",5,0
79494,21613,13.91666667,"16_6_2008",5,0
79576,21634,14.93333333,"16_6_2008",5,0
79677,21688,15.95,"16_6_2008",5,0
79660,21689,16.96666667,"16_6_2008",5,0
79653,21680,6.15,"17_6_2008",2,2
79590,21714,7.166666667,"17_6_2008",2,2
79452,21878,8.166666667,"17_6_2008",2,2
79640,21877,9.183333333,"17_6_2008",2,2
79806,21935,10.2,"17_6_2008",2,2
79963,22009,11.21666667,"17_6_2008",2,2
80135,22068,12.23333333,"17_6_2008",2,2
80244,21875,13.25,"17_6_2008",2,2
80376,21795,14.26666667,"17_6_2008",2,2
79653,21680,5.833333333,"21_6_2008",3,3
79666,21671,6.85,"21_6_2008",3,3
79625,21635,7.866666667,"21_6_2008",3,3
79408,21498,8.883333333,"21_6_2008",3,3
79315,21464,9.9,"21_6_2008",3,3
79243,21454,10.91666667,"21_6_2008",3,3
79168,21284,11.93333333,"21_6_2008",3,3
79149,21150,12.95,"21_6_2008",3,3
79208,21115,13.96666667,"21_6_2008",3,3
79377,21110,14.98333333,"21_6_2008",3,3
79439,21009,16,"21_6_2008",3,3
78859,20664,11.65,"22_6_2008",0,0
78786,20709,12.66666667,"22_6_2008",0,0
78767,20515,13.68333333,"22_6_2008",0,0
78744,20435,14.7,"22_6_2008",0,0
78728,20347,15.71666667,"22_6_2008",0,0
78756,20445,5.8,"23_6_2008",9,0
78636,20492,6.816666667,"23_6_2008",9,0
78502,20668,7.833333333,"23_6_2008",9,0
78541,20862,8.85,"23_6_2008",9,0
78726,20998,9.866666667,"23_6_2008",9,0
78844,21152,10.86666667,"23_6_2008",9,0
78935,21275,11.88333333,"23_6_2008",9,0
78794,21286,12.9,"23_6_2008",9,0
78711,21318,13.91666667,"23_6_2008",9,0
78725,21420,14.93333333,"23_6_2008",9,0
78660,21539,15.95,"23_6_2008",9,0
78675,21672,16.96666667,"23_6_2008",9,0
78661,21876,6,"24_6_2008",2,2
78738,21989,7.016666667,"24_6_2008",2,2
79120,21762,8.033333333,"24_6_2008",2,2
79200,21679,9.05,"24_6_2008",2,2
79164,21584,10.06666667,"24_6_2008",2,2
79279,21479,11.08333333,"24_6_2008",2,2
79380,21482,12.1,"24_6_2008",2,2
79433,21541,13.11666667,"24_6_2008",2,2
79547,21617,14.13333333,"24_6_2008",2,2
79597,21647,15.15,"24_6_2008",2,2
79646,21655,16.16666667,"24_6_2008",2,2
79737,21625,17.18333333,"24_6_2008",2,2
80182,21499,18.2,"24_6_2008",2,2
80419,21595,5.833333333,"25_6_2008",2,2
80216,21819,6.85,"25_6_2008",2,2
80204,21858,7.866666667,"25_6_2008",2,2
79986,21848,8.883333333,"25_6_2008",2,2
79927,21983,9.9,"25_6_2008",2,2
79821,21956,10.91666667,"25_6_2008",2,2
79788,21845,11.93333333,"25_6_2008",2,2
79458,19621,15.2,"25_6_2008",2,2
80326,21695,17.23333333,"25_6_2008",2,2
80419,21595,5.9,"26_6_2008",4,0
80499,21519,6.916666667,"26_6_2008",4,0
80488,21440,7.933333333,"26_6_2008",4,0
80466,21780,8.95,"26_6_2008",4,0
80393,21819,9.966666667,"26_6_2008",4,0
80378,21974,10.96666667,"26_6_2008",4,0
80530,21894,11.98333333,"26_6_2008",4,0
80578,22087,13,"26_6_2008",4,0
80469,22118,14.01666667,"26_6_2008",4,0
80540,21947,15.03333333,"26_6_2008",4,0
80645,21981,16.03333333,"26_6_2008",4,0
80685,22025,5.916666667,"27_6_2008",2,2
80245,21813,6.933333333,"27_6_2008",2,2
79873,21999,7.95,"27_6_2008",2,2
79757,22111,8.95,"27_6_2008",2,2
79883,22214,9.966666667,"27_6_2008",2,2
80061,22214,10.96666667,"27_6_2008",2,2
80124,22205,11.98333333,"27_6_2008",2,2
80298,22073,13,"27_6_2008",2,2
80329,21893,14.01666667,"27_6_2008",2,2
80505,21740,15.03333333,"27_6_2008",2,2
80503,21610,16.03333333,"27_6_2008",2,2
80419,21595,5.633333333,"29_6_2008",2,2
80493,21387,6.65,"29_6_2008",2,2
80219,21221,7.666666667,"29_6_2008",2,2
80148,21363,8.666666667,"29_6_2008",2,2
80051,21520,9.683333333,"29_6_2008",2,2
80075,21724,10.7,"29_6_2008",2,2
79941,21954,11.71666667,"29_6_2008",2,2
79959,22111,12.73333333,"29_6_2008",2,2
79950,22192,13.75,"29_6_2008",2,2
79949,22180,14.76666667,"29_6_2008",2,2
80088,22060,15.78333333,"29_6_2008",2,2
80245,21926,16.78333333,"29_6_2008",2,2
80321,21672,17.8,"29_6_2008",2,2
80419,21595,5.5,"30_6_2008",4,0
80448,21753,6.516666667,"30_6_2008",4,0
80679,21826,7.516666667,"30_6_2008",4,0
80498,21917,8.533333333,"30_6_2008",4,0
80263,22242,9.55,"30_6_2008",4,0
80215,22355,10.56666667,"30_6_2008",4,0
80084,22303,11.58333333,"30_6_2008",4,0
79823,22172,12.6,"30_6_2008",4,0
79980,22118,13.61666667,"30_6_2008",4,0
80118,22193,14.63333333,"30_6_2008",4,0
80239,22103,15.65,"30_6_2008",4,0
80405,21980,16.66666667,"30_6_2008",4,0
80685,22025,5.416666667,"1_7_2008",7,0
80433,22147,6.433333333,"1_7_2008",7,0
80021,22282,7.45,"1_7_2008",7,0
